"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
900,"1","2025-08-29T10:40:36.258498Z","sms-00777","ham",1.433,"Thanks for picking up the trash.","2025-08-29T10:40:36.258513Z"
901,"1","2025-08-29T10:40:38.283085Z","sms-00778","ham",1.725,"Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke","2025-08-29T10:40:38.283102Z"
902,"1","2025-08-29T10:40:44.317882Z","sms-00779","ham",5.736,"""Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx""","2025-08-29T10:40:44.317898Z"
903,"1","2025-08-29T10:40:48.328028Z","sms-00780","ham",3.722,"Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola","2025-08-29T10:40:48.328048Z"
904,"1","2025-08-29T10:40:49.936019Z","sms-00781","ham",1.31,"That means get the door","2025-08-29T10:40:49.936041Z"
905,"1","2025-08-29T10:40:55.646292Z","sms-00782","ham",5.397,"Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..","2025-08-29T10:40:55.646314Z"
906,"1","2025-08-29T10:40:59.338586Z","sms-00783","ham",3.404,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?","2025-08-29T10:40:59.338606Z"
907,"1","2025-08-29T10:41:01.298559Z","sms-00784","ham",1.666,"Beerage?","2025-08-29T10:41:01.298575Z"
908,"1","2025-08-29T10:41:04.218354Z","sms-00785","spam",2.619,"You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!","2025-08-29T10:41:04.218372Z"
909,"1","2025-08-29T10:41:08.166254Z","sms-00786","ham",3.656,"Dont think so. It turns off like randomlly within 5min of opening","2025-08-29T10:41:08.166269Z"
910,"1","2025-08-29T10:41:10.940231Z","sms-00787","ham",2.473,"She was supposed to be but couldn't make it, she's still in town though","2025-08-29T10:41:10.940250Z"
911,"1","2025-08-29T10:41:14.843161Z","sms-00788","ham",3.6,"It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure","2025-08-29T10:41:14.843184Z"
912,"1","2025-08-29T10:41:21.578438Z","sms-00789","spam",6.428,"Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)","2025-08-29T10:41:21.578456Z"
913,"1","2025-08-29T10:41:23.059286Z","sms-00790","spam",1.15,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.","2025-08-29T10:41:23.059295Z"
914,"1","2025-08-29T10:41:24.642653Z","sms-00791","ham",1.32,"Gud mrng dear hav a nice day","2025-08-29T10:41:24.642673Z"
915,"1","2025-08-29T10:41:28.029759Z","sms-00792","ham",3.075,"This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola","2025-08-29T10:41:28.029777Z"
916,"1","2025-08-29T10:41:29.589351Z","sms-00793","ham",1.267,"All e best 4 ur driving tmr :-)","2025-08-29T10:41:29.589393Z"
917,"1","2025-08-29T10:41:33.007585Z","sms-00794","ham",3.127,"Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!","2025-08-29T10:41:33.007608Z"
918,"1","2025-08-29T10:41:37.555482Z","sms-00795","ham",4.244,"Omg I want to scream. I weighed myself and I lost more weight! Woohoo!","2025-08-29T10:41:37.555500Z"
919,"1","2025-08-29T10:41:40.897861Z","sms-00796","ham",3.036,"There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?","2025-08-29T10:41:40.897883Z"
920,"1","2025-08-29T10:41:42.984814Z","sms-00797","ham",1.778,"it's really getting me down just hanging around.","2025-08-29T10:41:42.984831Z"
921,"1","2025-08-29T10:41:45.213981Z","sms-00798","spam",1.92,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa","2025-08-29T10:41:45.213997Z"
922,"1","2025-08-29T10:41:48.583460Z","sms-00799","ham",3.075,"""Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic""","2025-08-29T10:41:48.583474Z"
923,"1","2025-08-29T10:41:50.507708Z","sms-00800","ham",1.611,"Ok i msg u b4 i leave my house.","2025-08-29T10:41:50.507722Z"
